sku;altitude_factor;approved_heights;available_dimensions;bars_no_per_base_plate;bar_type-de_DE;bar_type-en_US;bar_type-es_ES;bar_type-fr_FR;bar_type-it_IT;base_plate_type-de_DE;base_plate_type-en_US;base_plate_type-es_ES;base_plate_type-fr_FR;base_plate_type-it_IT;border_wire_diameter;categories;category_res_height;cbr_puncture_resistance;certification_number;ce_number;coating;cross_section_area;description-de_DE-ecommerce;description-en_US-ecommerce;description-es_ES-ecommerce;description-fr_FR-ecommerce;description-it_IT-ecommerce;diameter_option;distance_between_posts;dk_snow_height;elongation_yeld_log_perc;elongation_yeld_trav_perc;enabled;energy_class;external_code;family;gas_permeability;geogrid_type-de_DE;geogrid_type-en_US;geogrid_type-es_ES;geogrid_type-fr_FR;geogrid_type-it_IT;groups;height;inner_diameter;junction_strength_n;lateral_anchors_no;length;material-de_DE;material-en_US;material-es_ES;material-fr_FR;material-it_IT;max_bending_moment_plate;max_beraring_rope_diameter;max_elongation;max_kn_comp_plate;max_kn_lateral;max_kn_shear_plate;max_kn_upslope;mel_energy;mesh_size;mesh_size_long;mesh_size_trasv;mesh_tpe;min_mass_coating;name;nominal_height;n_sliding_factor;outer_diameter;PACK-groups;PACK-products;pdf_description;pdf_title-de_DE;pdf_title-en_US;pdf_title-es_ES;pdf_title-fr_FR;pdf_title-it_IT;permeability_to_liquids;picture;porometry;post_type;primary_net_type-de_DE;primary_net_type-en_US;primary_net_type-es_ES;primary_net_type-fr_FR;primary_net_type-it_IT;process-de_DE;process-en_US;process-es_ES;process-fr_FR;process-it_IT;producer;product_certification;release_date-ecommerce;residual_height;retaining_rope_no_per_posts;sel_energy;slope_inclination;steel_grade_options;strand_diameter;SUBSTITUTION-groups;SUBSTITUTION-products;tech_drawing-de_DE;tech_drawing-en_US;tech_drawing-es_ES;tech_drawing-fr_FR;tech_drawing-it_IT;tensile_strenght_mesh;tensile_strength;thickness;thread_type-de_DE;thread_type-en_US;thread_type-es_ES;thread_type-fr_FR;thread_type-it_IT;type_of_netting-de_DE;type_of_netting-en_US;type_of_netting-es_ES;type_of_netting-fr_FR;type_of_netting-it_IT;type_of_system-de_DE;type_of_system-en_US;type_of_system-es_ES;type_of_system-fr_FR;type_of_system-it_IT;ultimate_elongation_long;ultimate_elongation_trav;ultimate_load;ultimate_load_long;ultimate_load_trasv;ultimate_strength;unit_weight;unit_weight_surface;UPSELL-groups;UPSELL-products;uv_resistance;vertical_permeability;width;wire_diameter;X_SELL-groups;X_SELL-products;yield_load;yield_strength
20_85_28_14_11;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al#Zn-Al+PVC;;"GABIONS type GAB 2.7 4 m x 1 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 2.7 4 m x 1 m produced by  Borghi Azio Spa";"GABIONS type GAB 2.7 4 m x 1 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 2.7 4 m x 1 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 2.7 4 m x 1 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_11;geotech_products;;;;;;;;1.0000;;;;4.0000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 2.7 4 m x 1 m";;;;;;files/20_85_28_14_11/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_11/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_11/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_11/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_11/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_11/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_11/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;2.7000;;;;
20_85_28_14_12;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al#Zn-Al+PVC;;"GABIONS type GAB 2.7 1,5 m x 0,5 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 2.7 1,5 m x 0,5 m produced by  Borghi Azio Spa";"GABIONS type GAB 2.7 1,5 m x 0,5 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 2.7 1,5 m x 0,5 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 2.7 1,5 m x 0,5 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_12;geotech_products;;;;;;;;0.5000;;;;1.5000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 2.7 1,5 m x 0,5 m";;;;;;files/20_85_28_14_12/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_12/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_12/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_12/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_12/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_12/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_12/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;2.7000;;;;
20_85_28_14_13;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al#Zn-Al+PVC;;"GABIONS type GAB 2.7 2 m x 0,5 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 2.7 2 m x 0,5 m produced by  Borghi Azio Spa";"GABIONS type GAB 2.7 2 m x 0,5 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 2.7 2 m x 0,5 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 2.7 2 m x 0,5 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_13;geotech_products;;;;;;;;0.5000;;;;2.0000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 2.7 2 m x 0,5 m";;;;;;files/20_85_28_14_13/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_13/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_13/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_13/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_13/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_13/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_13/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;2.7000;;;;
20_85_28_14_14;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al;;"GABIONS type GAB 3.0 1,5 m x 1 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 3.0 1,5 m x 1 m produced by  Borghi Azio Spa";"GABIONS type GAB 3.0 1,5 m x 1 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 3.0 1,5 m x 1 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 3.0 1,5 m x 1 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_14;geotech_products;;;;;;;;1.0000;;;;1.5000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 3.0 1,5 m x 1 m";;;;;;files/20_85_28_14_14/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_14/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_14/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_14/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_14/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_14/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_14/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;3.0000;;;;
20_85_28_14_15;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al;;"GABIONS type GAB 3.0 2 m x 1 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 3.0 2 m x 1 m produced by  Borghi Azio Spa";"GABIONS type GAB 3.0 2 m x 1 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 3.0 2 m x 1 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 3.0 2 m x 1 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_15;geotech_products;;;;;;;;1.0000;;;;2.0000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 3.0 2 m x 1 m";;;;;;files/20_85_28_14_15/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_15/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_15/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_15/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_15/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_15/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_15/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;3.0000;;;;
20_85_28_14_16;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al;;"GABIONS type GAB 3.0 3 m x 1 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 3.0 3 m x 1 m produced by  Borghi Azio Spa";"GABIONS type GAB 3.0 3 m x 1 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 3.0 3 m x 1 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 3.0 3 m x 1 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_16;geotech_products;;;;;;;;1.0000;;;;3.0000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 3.0 3 m x 1 m";;;;;;files/20_85_28_14_16/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_16/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_16/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_16/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_16/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_16/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_16/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;3.0000;;;;
20_85_28_14_17;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al;;"GABIONS type GAB 3.0 4 m x 1 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 3.0 4 m x 1 m produced by  Borghi Azio Spa";"GABIONS type GAB 3.0 4 m x 1 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 3.0 4 m x 1 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 3.0 4 m x 1 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_17;geotech_products;;;;;;;;1.0000;;;;4.0000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 3.0 4 m x 1 m";;;;;;files/20_85_28_14_17/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_17/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_17/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_17/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_17/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_17/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_17/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;3.0000;;;;
20_85_28_14_18;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al;;"GABIONS type GAB 3.0 1,5 m x 0,5 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 3.0 1,5 m x 0,5 m produced by  Borghi Azio Spa";"GABIONS type GAB 3.0 1,5 m x 0,5 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 3.0 1,5 m x 0,5 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 3.0 1,5 m x 0,5 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_18;geotech_products;;;;;;;;0.5000;;;;1.5000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 3.0 1,5 m x 0,5 m";;;;;;files/20_85_28_14_18/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_18/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_18/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_18/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_18/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_18/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_18/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;3.0000;;;;
20_85_28_14_19;;;;;;;;;;;;;;;3.7000;Geotechnics,digital_engineering,gabions,pr,pr_20_85,pr_20_85_28,pr_20_85_28_14,uniclass2;;;;;Zn-Al;;"GABIONS type GAB 3.0 2 m x 0,5 m produced by  Borghi Azio Spa DE";"GABIONS type GAB 3.0 2 m x 0,5 m produced by  Borghi Azio Spa";"GABIONS type GAB 3.0 2 m x 0,5 m produced by  Borghi Azio Spa ES";"GABIONS type GAB 3.0 2 m x 0,5 m produced by  Borghi Azio Spa FR";"GABIONS type GAB 3.0 2 m x 0,5 m produced by  Borghi Azio Spa IT";;;;;;1;;baulist.20_85_28_14_19;geotech_products;;;;;;;;0.5000;;;;2.0000;"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"steel EN10218-1-2";"acciaio EN10218-1-2";;;;;;;;;80;;;8x10;245.0000;"GAB 3.0 2 m x 0,5 m";;;;;;files/20_85_28_14_19/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";;files/20_85_28_14_19/picture/prod_picture-300x300.jpg;;;;;;;;;;;;;"Borghi Azio Spa";ISO9001;;;;;;;;;;files/20_85_28_14_19/tech_drawing/de_DE/generic_technical_drawing.pdf;files/20_85_28_14_19/tech_drawing/en_US/generic_technical_drawing.pdf;files/20_85_28_14_19/tech_drawing/es_ES/generic_technical_drawing.pdf;files/20_85_28_14_19/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/20_85_28_14_19/tech_drawing/it_IT/generic_technical_drawing.pdf;;350-500;;;;;;;"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";"Hex Mesh DT";;;;;;;;;;;;;;;;;;1.0000;3.0000;;;;
GM_15_57_33_40_01;;;100x2.05;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,uniclass2;;2.7000;;;;;"Geomembrane HarpoCover240 produced by Seic-Harpo Spa DE";"Geomembrane HarpoCover240 produced by Seic-Harpo Spa";"Geomembrane HarpoCover240 produced by Seic-Harpo Spa ES";"Geomembrane HarpoCover240 produced by Seic-Harpo Spa FR";"Geomembrane HarpoCover240 produced by Seic-Harpo Spa IT";;;;;;1;;BAULIST_GM_15_57_33_40_01;geotech_products;<40*10-6;;;;;;;;;553.0000;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;;;;;HarpoCover240;;;;;;files/GM_15_57_33_40_01/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GM_15_57_33_40_01/picture/prod_picture-300x300.jpg;;;;;;;;Woven;Woven;Woven;Woven;Woven;"Seic-Harpo Spa";CE#SGS;;;;;;;;;;files/GM_15_57_33_40_01/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_01/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_01/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_01/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_01/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.4000;;;;;;;;;;;;;;;;29.0000;38.0000;;16.0000;15.0000;;;240.0000;;;360.0000;;;;;;;
GM_15_57_33_40_02;;;100x2.05;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,uniclass2;;4.3000;;;;;"Geomembrane HarpoCover380 produced by Seic-Harpo Spa DE";"Geomembrane HarpoCover380 produced by Seic-Harpo Spa";"Geomembrane HarpoCover380 produced by Seic-Harpo Spa ES";"Geomembrane HarpoCover380 produced by Seic-Harpo Spa FR";"Geomembrane HarpoCover380 produced by Seic-Harpo Spa IT";;;;;;1;;BAULIST_GM_15_57_33_40_02;geotech_products;<40*10-6;;;;;;;;;964.0000;;;HDPE;HDPE;HDPE;HDPE;HDPE;;;;;;;;;;;;;;HarpoCover380;;;;;;files/GM_15_57_33_40_02/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GM_15_57_33_40_02/picture/prod_picture-300x300.jpg;;;;;;;;Woven;Woven;Woven;Woven;Woven;"Seic-Harpo Spa";CE#SGS;;;;;;;;;;files/GM_15_57_33_40_02/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_02/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_02/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_02/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_02/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.6000;;;;;;;;;;;;;;;;30.0000;24.0000;;28.0000;26.0000;;;380.0000;;;360.0000;;;;;;;
GM_15_57_33_40_03;;;100x40;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,pr_15_57_33_47,uniclass2;;2.5000;;;;;"Geomembrane Geosil HL produced by Huesker Srl DE";"Geomembrane Geosil HL produced by Huesker Srl";"Geomembrane Geosil HL produced by Huesker Srl ES";"Geomembrane Geosil HL produced by Huesker Srl FR";"Geomembrane Geosil HL produced by Huesker Srl IT";;;;;;1;;BAULIST_GM_15_57_33_40_03;geotech_products;<40*10-6;;;;;;;;;550.0000;;;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;;;;;;;;;;;;;;"Geosil HL";;;;;;files/GM_15_57_33_40_03/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GM_15_57_33_40_03/picture/prod_picture-300x300.jpg;;;;;;;;Woven;Woven;Woven;Woven;Woven;"Huesker Srl";TUV;;;;;;;;;;files/GM_15_57_33_40_03/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_03/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_03/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_03/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_03/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.4000;;;;;;;;;;;;;;;;18.0000;18.0000;;20.0000;20.0000;;;240.0000;;;360.0000;;;;;;;
GM_15_57_33_40_04;;;50x40;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,pr_15_57_33_47,uniclass2;;4.0000;;;;;"Geomembrane Geosil HS produced by Huesker Srl DE";"Geomembrane Geosil HS produced by Huesker Srl";"Geomembrane Geosil HS produced by Huesker Srl ES";"Geomembrane Geosil HS produced by Huesker Srl FR";"Geomembrane Geosil HS produced by Huesker Srl IT";;;;;;1;;BAULIST_GM_15_57_33_40_04;geotech_products;<40*10-6;;;;;;;;;960.0000;;;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;;;;;;;;;;;;;;"Geosil HS";;;;;;files/GM_15_57_33_40_04/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GM_15_57_33_40_04/picture/prod_picture-300x300.jpg;;;;;;;;Woven;Woven;Woven;Woven;Woven;"Huesker Srl";TUV;;;;;;;;;;files/GM_15_57_33_40_04/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_04/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_04/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_04/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_04/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.6000;;;;;;;;;;;;;;;;18.0000;18.0000;;32.0000;30.0000;;;370.0000;;;360.0000;;;;;;;
GM_15_57_33_40_05;;;50x20;;;;;;;;;;;;;digital_engineering,geomembranes,geosynthetics,pr_15_57_33,pr_15_57_33_40,uniclass2;;7.0000;;;;;"Geomembrane Geosil HP produced by Huesker Srl DE";"Geomembrane Geosil HP produced by Huesker Srl";"Geomembrane Geosil HP produced by Huesker Srl ES";"Geomembrane Geosil HP produced by Huesker Srl FR";"Geomembrane Geosil HP produced by Huesker Srl IT";;;;;;1;;BAULIST_GM_15_57_33_40_05;geotech_products;<40*10-6;;;;;;;;;1500.0000;;;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;LDPE+HDPE;;;;;;;;;;;;;;"Geosil HP";;;;;;files/GM_15_57_33_40_05/pdf_description/generic_datasheet.pdf;"Data Sheet DE";"Data Sheet EN";"Data Sheet ES";"Data Sheet FR";"Scheda Tecnica";<10-6;files/GM_15_57_33_40_05/picture/prod_picture-300x300.jpg;;;;;;;;Woven;Woven;Woven;Woven;Woven;"Huesker Srl";TUV;;;;;;;;;;files/GM_15_57_33_40_05/tech_drawing/de_DE/generic_technical_drawing.pdf;files/GM_15_57_33_40_05/tech_drawing/en_US/generic_technical_drawing.pdf;files/GM_15_57_33_40_05/tech_drawing/es_ES/generic_technical_drawing.pdf;files/GM_15_57_33_40_05/tech_drawing/fr_FR/generic_technical_drawing.pdf;files/GM_15_57_33_40_05/tech_drawing/it_IT/generic_technical_drawing.pdf;;;0.8000;;;;;;;;;;;;;;;;21.0000;19.0000;;50.0000;45.0000;;;700.0000;;;360.0000;;;;;;;
